chrom	start	end	width	gene_id
5	18163235	18164768	1534	AT5G44990.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	18168682	18170651	1970	AT5G45020.1
5	18168767	18170775	2009	AT5G45020.2
5	25088694	25089620	927	AT5G62480.1
5	25088718	25089593	876	AT5G62480.2
5	25088694	25089620	927	AT5G62480.1
5	25088718	25089593	876	AT5G62480.2
