chrom	start	end	width	fst	p_value
5	15407317	15407317	1	0.00794	0.517159763
5	15407326	15407326	1	0.03153	0.03268024
5	15407326	15407326	1	0.03153	0.03268024
5	15407334	15407334	1	0.08108	0.000169359
5	15407334	15407334	1	0.08108	0.000169359
5	15407337	15407337	1	0.08175	0.000150184
5	15407337	15407337	1	0.08175	0.000150184
5	16492908	16492908	1	0.01659	0.147900413
5	16493026	16493026	1	0.00203	0.715226479
5	16493030	16493030	1	0.00154	0.719286722
5	16493073	16493073	1	0.01127	0.205574344
5	16493098	16493098	1	0.01275	0.207930368
5	16493206	16493206	1	0.03337	0.016505864
5	16493393	16493393	1	0.01914	0.154589372
5	16493548	16493548	1	0.01418	0.204202366
5	16493588	16493588	1	0.00918	0.505464671
5	16493761	16493761	1	0.02347	0.072183926
5	16493912	16493912	1	0.1953	1e-09
5	16493920	16493920	1	0.01383	0.297793355
5	16494926	16494926	1	0.0102	0.497462742
5	16495000	16495000	1	0.00962	0.497608335
5	16495097	16495097	1	0.02223	0.053960077
5	16495100	16495100	1	0.0104	0.497783984
5	16495216	16495216	1	0.01452	0.179770167
5	16495217	16495217	1	0.00796	0.508476505
5	16495405	16495405	1	0.00759	0.518181818
5	16495407	16495407	1	0.0133	0.179639731
5	16495499	16495499	1	0.01392	0.200596712
5	16495679	16495679	1	0.00973	0.288203869
5	16495694	16495694	1	0.01105	0.498811441
5	16495926	16495926	1	0.0125	0.496895912
5	16495930	16495930	1	0.0472	0.009600794
5	16495940	16495940	1	0.02598	0.120240751
5	16496166	16496166	1	0.00051	1
5	16496192	16496192	1	0.02691	0.043258551
5	16496208	16496208	1	0.01003	0.499480519
5	16496351	16496351	1	0.00741	0.26224623
5	16496405	16496405	1	0.00113	0.704326088
5	16498185	16498185	1	0.01355	0.201627102
5	16498255	16498255	1	0.04356	0.007800615
5	16498729	16498729	1	0.01165	0.219047619
5	16498820	16498820	1	0.01216	0.232019298
5	16498909	16498909	1	0.00352	0.522738131
5	16499258	16499258	1	0.06659	0.00021756
5	16499268	16499268	1	0.01	0.243949799
5	16499372	16499372	1	0.01856	0.10298309
5	16499596	16499596	1	0.01558	0.183666531
5	16499597	16499597	1	0.00888	0.506867945
5	16500098	16500098	1	0.04852	0.005595485
5	16500201	16500201	1	0.01169	0.186585565
5	16500229	16500229	1	0.00529	0.471339269
5	16500283	16500283	1	0.0794	0.000364391
5	16500298	16500298	1	0.00774	0.509885826
5	16500303	16500303	1	0.00808	0.506766917
5	16500305	16500305	1	0.04946	0.006093417
5	16500377	16500377	1	0.01367	0.19725588
5	16500397	16500397	1	0.01214	0.209576138
5	16846561	16846561	1	0.04102	0.007926929
5	16846603	16846603	1	0.00041	1
5	16846623	16846623	1	0.07076	0.001026099
5	16846624	16846624	1	0.07076	0.001026099
5	16846636	16846636	1	0.00761	0.514783559
5	16846653	16846653	1	0.01361	0.154544895
5	16846673	16846673	1	0.0401	0.014455441
5	16847053	16847053	1	0.00963	0.502680125
5	16847065	16847065	1	0.06922	0.000730647
5	16847135	16847135	1	0.03571	0.021589869
5	16847182	16847182	1	0.01606	0.182207015
5	16847198	16847198	1	0.06549	0.0003705
5	16847276	16847276	1	0.01876	0.149321267
5	16847300	16847300	1	0.00821	0.512058999
5	16847329	16847329	1	0.04741	0.007659766
5	16847342	16847342	1	0.0185	0.171122995
5	16847515	16847515	1	0.01829	0.135880641
5	16847734	16847734	1	0.03792	0.007816555
5	16847744	16847744	1	0.02879	0.030075297
5	16847753	16847753	1	0.0949	2.5515e-05
5	16847786	16847786	1	0.00108	0.723932573
5	16847889	16847889	1	0.00809	0.511458135
5	16847895	16847895	1	0.01525	0.18091792
5	17702193	17702193	1	0.03222	0.029102974
5	17702255	17702255	1	0.11229	2.8934e-05
5	17702289	17702289	1	0.1269	7.018e-06
5	17702531	17702531	1	0.01081	0.498795181
5	17702556	17702556	1	0.02417	0.068657957
5	17702574	17702574	1	0.01936	0.102858945
5	17702592	17702592	1	0.01	0.50310559
5	17702594	17702594	1	0.03516	0.02218122
5	17702625	17702625	1	0.00021	1
5	17702671	17702671	1	0.01286	0.203564467
5	17702694	17702694	1	0.01523	0.111347613
5	17702735	17702735	1	0.00875	0.500784929
5	17702765	17702765	1	0.0375	0.006443039
5	17702849	17702849	1	0.16667	2.9e-08
5	17702855	17702855	1	0.01193	0.218422775
5	17702886	17702886	1	0.01049	0.498181818
5	17702967	17702967	1	0.01148	0.237883108
5	17702997	17702997	1	0.19193	1e-08
5	17703009	17703009	1	0.17018	4.6e-08
5	17703021	17703021	1	0.01216	0.232019298
5	17703065	17703065	1	0.01713	0.136833553
5	17703068	17703068	1	0.04119	0.007155489
5	17703095	17703095	1	0.13074	2.663e-06
5	17703217	17703217	1	0.0271	0.034181871
5	17703261	17703261	1	0.00998	0.235078601
5	17703267	17703267	1	0.03357	0.031561563
5	17703269	17703269	1	0.02071	0.077007613
5	17703277	17703277	1	0.0242	0.047581171
5	17703326	17703326	1	0.03714	0.007943422
5	17703341	17703341	1	0.01573	0.16564952
5	17703345	17703345	1	0.03143	0.020317428
5	17703395	17703395	1	0.03825	0.01102747
5	17703427	17703427	1	0.01072	0.498164015
5	17703487	17703487	1	0.03252	0.029155029
5	17703572	17703572	1	0.00912	0.239340735
5	18047942	18047942	1	0.00037	1
5	18047942	18047942	1	0.00037	1
5	18047982	18047982	1	0.00308	0.683291125
5	18047982	18047982	1	0.00308	0.683291125
5	18047987	18047987	1	0.02872	0.027240725
5	18047987	18047987	1	0.02872	0.027240725
5	18047998	18047998	1	0.04175	0.007619129
5	18047998	18047998	1	0.04175	0.007619129
5	18048000	18048000	1	0.0385	0.014695553
5	18048000	18048000	1	0.0385	0.014695553
5	18048044	18048044	1	0.02821	0.031545148
5	18048044	18048044	1	0.02821	0.031545148
5	18048047	18048047	1	0.01367	0.19725588
5	18048047	18048047	1	0.01367	0.19725588
5	18048053	18048053	1	0.01379	0.205194805
5	18048053	18048053	1	0.01379	0.205194805
5	18048089	18048089	1	0.02687	0.051362356
5	18048089	18048089	1	0.02687	0.051362356
5	18048095	18048095	1	0.03948	0.011111428
5	18048095	18048095	1	0.03948	0.011111428
5	18048120	18048120	1	0.01062	0.503892617
5	18048120	18048120	1	0.01062	0.503892617
5	18049006	18049006	1	0	1
5	18049006	18049006	1	0	1
5	18049038	18049038	1	0.00406	0.444478481
5	18049038	18049038	1	0.00406	0.444478481
5	18049099	18049099	1	0.01313	0.19974746
5	18049099	18049099	1	0.01313	0.19974746
5	18049105	18049105	1	1e-05	1
5	18049105	18049105	1	1e-05	1
5	18049110	18049110	1	0.02674	0.058132971
5	18049110	18049110	1	0.02674	0.058132971
5	18049179	18049179	1	0.00015	1
5	18049179	18049179	1	0.00015	1
5	18049199	18049199	1	0.00886	0.504856218
5	18049199	18049199	1	0.00886	0.504856218
5	18049209	18049209	1	0.00283	0.560208182
5	18049209	18049209	1	0.00283	0.560208182
5	18049211	18049211	1	0.00347	0.506989968
5	18049211	18049211	1	0.00347	0.506989968
5	18049212	18049212	1	0.00888	0.506867945
5	18049212	18049212	1	0.00888	0.506867945
5	18049217	18049217	1	0.01444	0.195
5	18049217	18049217	1	0.01444	0.195
5	18050110	18050110	1	0.01472	0.198398886
5	18050110	18050110	1	0.01472	0.198398886
5	18050121	18050121	1	0.01116	0.183396368
5	18050121	18050121	1	0.01116	0.183396368
5	18050664	18050664	1	0.00453	0.525922336
5	18050664	18050664	1	0.00453	0.525922336
5	18051375	18051375	1	0.00121	0.77427235
5	18051375	18051375	1	0.00121	0.77427235
5	18163789	18163789	1	0.06018	0.00189581
5	18163789	18163789	1	0.06018	0.00189581
5	18163789	18163789	1	0.06018	0.00189581
5	18163797	18163797	1	0.01516	0.197225265
5	18163797	18163797	1	0.01516	0.197225265
5	18163797	18163797	1	0.01516	0.197225265
5	18163809	18163809	1	0.0153	0.192543484
5	18163809	18163809	1	0.0153	0.192543484
5	18163809	18163809	1	0.0153	0.192543484
5	18163838	18163838	1	0.0185	0.171122995
5	18163838	18163838	1	0.0185	0.171122995
5	18163838	18163838	1	0.0185	0.171122995
5	18164498	18164498	1	0.00981	0.502884264
5	18164498	18164498	1	0.00981	0.502884264
5	18164498	18164498	1	0.00981	0.502884264
5	18169406	18169406	1	0.00976	0.501427989
5	18169406	18169406	1	0.00976	0.501427989
5	18169426	18169426	1	0.00712	0.304007605
5	18169426	18169426	1	0.00712	0.304007605
5	18169634	18169634	1	0.00207	0.603610682
5	18169634	18169634	1	0.00207	0.603610682
5	18170094	18170094	1	0.00084	0.728540597
5	18170094	18170094	1	0.00084	0.728540597
5	18170100	18170100	1	0.0161	0.145658424
5	18170100	18170100	1	0.0161	0.145658424
5	18170130	18170130	1	0.0162	0.177932475
5	18170130	18170130	1	0.0162	0.177932475
5	18170529	18170529	1	0.01741	0.156818182
5	18170529	18170529	1	0.01741	0.156818182
5	18170534	18170534	1	0.01889	0.145858833
5	18170534	18170534	1	0.01889	0.145858833
5	18170579	18170579	1	0.02912	0.032760372
5	18170579	18170579	1	0.02912	0.032760372
5	18170646	18170646	1	0.02251	0.083337985
5	18170646	18170646	1	0.02251	0.083337985
5	25089475	25089475	1	0.16108	1.8e-08
5	25089475	25089475	1	0.16108	1.8e-08
